id_cliente,data_contratacao,idade,sexo,regiao,renda_mensal,classe_social,score_interno,canal_aquisicao,num_emprestimos_anteriores,tempo_relacionamento_dias,possui_restricao,valor_solicitado,prazo_meses,taxa_juros_am,valor_parcela,comprometimento_renda,finalidade,dias_atraso_max,inadimplente_90d
CLI003748,2023-07-19,26,M,Nordeste,995,D,320,App Próprio,0,52,0,2200,3,0.0883,866.49,0.871,Pagar dívidas,224,1
CLI003749,2023-08-23,67,M,Sudeste,1351,D,565,Site,0,21,0,2150,9,0.0647,322.59,0.239,Pagar dívidas,0,0
CLI003750,2023-08-30,49,M,Nordeste,2265,C,656,Mídia Paga,3,728,0,2650,3,0.1564,1172.98,0.518,Emergência,30,0
CLI003751,2024-02-21,29,M,Nordeste,2499,C,564,Mídia Paga,1,96,1,2650,6,0.1147,634.9,0.254,Consumo,0,0
CLI003752,2023-10-27,26,F,Nordeste,1995,D,552,Parceiro Marketplace A,1,326,0,450,9,0.1783,103.99,0.052,Consumo,0,0
CLI003753,2023-08-01,40,M,Norte,2849,C,266,Parceiro Marketplace B,1,160,1,250,6,0.1025,57.82,0.02,Educação,214,1
CLI003754,2024-08-08,56,M,Sudeste,3556,C,457,App Próprio,0,7,1,800,12,0.104,119.72,0.034,Pagar dívidas,0,0
CLI003755,2024-12-11,56,F,Sudeste,1404,D,621,Indicação,1,193,0,2750,12,0.128,460.53,0.328,Pagar dívidas,30,0
CLI003756,2024-07-11,28,F,Norte,3211,C,544,Parceiro Marketplace A,1,42,0,1700,3,0.1554,751.24,0.234,Saúde,30,0
CLI003757,2024-01-23,56,F,Centro-Oeste,1542,D,579,Parceiro Marketplace A,1,310,0,2000,3,0.0625,751.68,0.487,Saúde,5,0
CLI003758,2024-03-11,65,F,Nordeste,2639,C,275,Parceiro Marketplace A,0,8,0,1150,12,0.1361,199.71,0.076,Pagar dívidas,98,1
CLI003759,2024-11-18,29,F,Sudeste,2316,C,593,Mídia Paga,3,360,0,1400,9,0.0891,232.66,0.1,Saúde,0,0
CLI003760,2024-03-04,19,F,Nordeste,800,D,562,Parceiro Marketplace B,2,255,0,1050,12,0.0869,144.35,0.18,Consumo,155,1
CLI003761,2024-09-28,68,M,Nordeste,1146,D,320,Site,1,841,1,2850,3,0.0705,1086.99,0.949,Pagar dívidas,0,0
CLI003762,2024-04-03,45,F,Nordeste,1030,D,589,App Próprio,0,51,0,1350,12,0.061,161.91,0.157,Consumo,5,0
CLI003763,2024-02-25,59,F,Sudeste,814,D,456,App Próprio,0,29,0,2550,12,0.0965,367.85,0.452,Reforma,137,1
CLI003764,2024-01-23,34,M,Sudeste,2488,C,508,Indicação,1,552,1,650,6,0.1376,166.06,0.067,Consumo,143,1
CLI003765,2024-05-23,33,F,Nordeste,4101,C,583,Parceiro Marketplace A,0,10,0,1100,3,0.1113,451.15,0.11,Consumo,15,0
CLI003766,2024-05-25,29,F,Nordeste,1543,D,563,Indicação,0,6,0,700,6,0.074,148.68,0.096,Reforma,0,0
CLI003767,2023-12-31,29,M,Nordeste,2462,C,394,Mídia Paga,1,164,0,1000,6,0.1189,242.47,0.098,Consumo,0,0
CLI003768,2023-11-23,42,M,Sudeste,3208,C,518,Site,1,784,0,2050,6,0.1588,554.58,0.173,Consumo,5,0
CLI003769,2023-10-22,23,M,Sudeste,1877,D,869,Mídia Paga,4,678,0,600,3,0.1604,267.33,0.142,Pagar dívidas,30,0
CLI003770,2024-07-04,62,F,Sudeste,1702,D,773,App Próprio,4,864,0,1700,12,0.1298,287.02,0.169,Pagar dívidas,30,0
CLI003771,2024-05-16,45,F,Centro-Oeste,1551,D,676,Mídia Paga,1,736,0,200,3,0.1262,84.16,0.054,Pagar dívidas,5,0
CLI003772,2024-07-06,66,M,Sudeste,2155,D,620,App Próprio,3,133,0,2950,12,0.1039,441.26,0.205,Emergência,0,0
CLI003773,2024-03-22,44,M,Nordeste,2483,C,448,Indicação,2,173,0,300,6,0.1187,72.7,0.029,Reforma,0,0
CLI003774,2024-10-24,34,M,Nordeste,2088,D,499,Indicação,0,23,0,2300,12,0.1526,429.02,0.205,Saúde,0,0
CLI003775,2024-05-13,45,M,Norte,2058,D,465,Mídia Paga,0,38,0,2650,6,0.1119,629.83,0.306,Saúde,30,0
CLI003776,2024-09-21,26,F,Sudeste,1683,D,557,Indicação,1,564,0,3000,3,0.1609,1337.74,0.795,Saúde,30,0
CLI003777,2024-03-19,61,F,Nordeste,881,D,332,Parceiro Marketplace B,0,25,0,2000,12,0.1337,343.63,0.39,Reforma,235,1
CLI003778,2023-09-29,56,M,Norte,2507,C,554,Parceiro Marketplace B,0,25,1,1900,6,0.1089,447.69,0.179,Reforma,0,0
CLI003779,2023-07-18,25,M,Sudeste,1003,D,171,Site,0,26,0,1750,6,0.1707,488.47,0.487,Pagar dívidas,110,1
CLI003780,2024-05-05,48,F,Nordeste,2231,C,687,App Próprio,2,455,0,2350,6,0.1665,648.78,0.291,Pagar dívidas,30,0
CLI003781,2024-12-01,46,M,Sudeste,2362,C,690,App Próprio,2,628,0,2650,9,0.1078,474.51,0.201,Consumo,0,0
CLI003782,2024-08-30,28,F,Centro-Oeste,1065,D,870,App Próprio,1,682,0,1700,9,0.149,355.01,0.333,Consumo,0,0
CLI003783,2024-11-05,24,M,Sul,1332,D,398,App Próprio,0,37,1,2200,3,0.1715,998.08,0.749,Pagar dívidas,114,1
CLI003784,2023-11-17,58,F,Sudeste,4192,C,362,Parceiro Marketplace B,0,1,1,2900,12,0.1306,491.39,0.117,Pagar dívidas,213,1
CLI003785,2023-07-19,31,M,Norte,1663,D,592,Parceiro Marketplace B,2,822,0,500,3,0.1725,227.2,0.137,Emergência,30,0
CLI003786,2024-03-07,45,F,Sul,1030,D,593,App Próprio,0,54,0,1850,12,0.0696,232.42,0.226,Pagar dívidas,0,0
CLI003787,2024-09-27,31,M,Nordeste,2408,C,556,Parceiro Marketplace A,1,754,0,400,9,0.1726,90.67,0.038,Consumo,0,0
CLI003788,2024-12-20,52,M,Sudeste,1243,D,324,Parceiro Marketplace A,1,257,1,1400,6,0.1418,361.8,0.291,Saúde,0,0
CLI003789,2023-07-23,20,F,Sudeste,800,D,503,Site,0,31,1,2250,6,0.079,485.23,0.607,Consumo,0,0
CLI003790,2024-07-14,37,M,Nordeste,2139,D,568,Parceiro Marketplace A,1,104,0,1250,6,0.0744,265.82,0.124,Emergência,5,0
CLI003791,2024-11-01,46,M,Nordeste,1170,D,437,Parceiro Marketplace B,1,363,0,500,9,0.1477,103.93,0.089,Emergência,0,0
CLI003792,2024-09-27,41,M,Norte,1968,D,365,Parceiro Marketplace B,2,511,0,2500,9,0.0899,416.83,0.212,Pagar dívidas,30,0
CLI003793,2024-08-16,50,F,Sudeste,1223,D,841,Parceiro Marketplace A,0,53,0,900,6,0.0641,185.39,0.152,Pagar dívidas,0,0
CLI003794,2024-01-12,27,M,Nordeste,2315,C,684,Site,2,263,0,1600,9,0.0842,260.62,0.113,Consumo,0,0
CLI003795,2023-09-07,41,M,Sudeste,1858,D,503,App Próprio,0,52,1,600,3,0.0726,229.72,0.124,Reforma,5,0
CLI003796,2024-08-05,58,M,Nordeste,800,D,553,Parceiro Marketplace B,1,676,0,2950,9,0.0804,473.02,0.591,Saúde,30,0
CLI003797,2023-12-26,35,F,Sudeste,2019,D,520,Site,0,47,1,1250,6,0.1235,307.05,0.152,Emergência,0,0
CLI003798,2024-11-26,26,M,Sudeste,1523,D,431,Indicação,1,595,0,2500,12,0.124,411.1,0.27,Reforma,0,0
CLI003799,2024-12-26,62,F,Sudeste,3118,C,594,Site,1,766,0,1300,12,0.1138,203.87,0.065,Saúde,30,0
CLI003800,2024-12-02,59,F,Nordeste,2030,D,552,Indicação,0,59,0,1200,3,0.1496,525.22,0.259,Pagar dívidas,0,0
CLI003801,2023-08-21,54,F,Sudeste,2363,C,442,App Próprio,2,847,0,850,9,0.0619,126.0,0.053,Emergência,0,0
CLI003802,2024-02-21,60,F,Sul,1276,D,562,Parceiro Marketplace A,2,779,0,1350,9,0.1667,299.93,0.235,Saúde,30,0
CLI003803,2023-10-24,59,F,Sudeste,1234,D,530,Indicação,3,329,0,2650,9,0.1788,613.38,0.497,Reforma,30,0
CLI003804,2024-12-20,57,F,Nordeste,1701,D,421,Indicação,0,20,0,2050,6,0.1734,576.23,0.339,Saúde,15,0
CLI003805,2024-12-19,44,M,Nordeste,1478,D,450,Site,0,38,0,350,9,0.0918,58.81,0.04,Pagar dívidas,5,0
CLI003806,2023-09-30,19,M,Sudeste,3017,C,256,Mídia Paga,1,646,1,1700,3,0.1654,763.65,0.253,Consumo,121,1
CLI003807,2024-11-06,49,F,Sudeste,1613,D,632,Parceiro Marketplace A,3,294,1,1600,12,0.149,293.91,0.182,Pagar dívidas,0,0
CLI003808,2024-10-09,32,M,Sudeste,1028,D,681,Parceiro Marketplace B,1,262,1,2100,6,0.1181,508.03,0.494,Reforma,0,0
CLI003809,2024-03-26,58,M,Nordeste,1215,D,448,Parceiro Marketplace A,1,614,0,2300,3,0.1787,1055.62,0.869,Pagar dívidas,0,0
CLI003810,2024-02-08,42,M,Centro-Oeste,2579,C,664,Indicação,0,14,0,1800,9,0.0872,296.83,0.115,Reforma,110,1
CLI003811,2024-08-30,65,M,Sudeste,1603,D,564,Parceiro Marketplace A,1,128,0,2650,6,0.1302,663.28,0.414,Reforma,0,0
CLI003812,2024-05-05,49,M,Sul,1568,D,519,Mídia Paga,0,2,0,2000,6,0.0856,440.01,0.281,Emergência,0,0
CLI003813,2024-01-02,47,M,Sul,2685,C,408,Mídia Paga,2,64,0,1150,9,0.0907,192.36,0.072,Consumo,0,0
CLI003814,2024-05-06,66,M,Nordeste,1171,D,503,Mídia Paga,2,829,0,1250,6,0.1598,339.06,0.29,Pagar dívidas,0,0
CLI003815,2024-06-08,43,M,Nordeste,800,D,645,Site,2,624,0,2600,3,0.1363,1112.96,1.391,Consumo,0,0
CLI003816,2024-11-23,37,F,Centro-Oeste,1202,D,449,Indicação,2,336,0,950,9,0.1457,196.06,0.163,Saúde,30,0
CLI003817,2024-05-01,37,M,Nordeste,1904,D,488,Mídia Paga,3,520,0,600,6,0.1029,138.94,0.073,Reforma,30,0
CLI003818,2023-10-25,64,M,Norte,1549,D,428,Site,3,304,1,2300,3,0.1708,1042.27,0.673,Pagar dívidas,5,0
CLI003819,2024-01-28,58,M,Sudeste,893,D,77,Parceiro Marketplace A,0,2,0,1400,3,0.1147,577.59,0.647,Consumo,30,0
CLI003820,2023-09-06,26,M,Sul,2635,C,611,Site,1,641,0,850,6,0.0993,194.77,0.074,Pagar dívidas,30,0
CLI003821,2024-10-24,44,F,Centro-Oeste,1842,D,651,Mídia Paga,1,820,0,2500,6,0.0823,544.57,0.296,Pagar dívidas,0,0
CLI003822,2024-12-26,37,F,Norte,2025,D,533,Parceiro Marketplace A,2,227,1,700,6,0.0917,156.84,0.077,Emergência,0,0
CLI003823,2024-03-10,52,M,Sudeste,2051,D,643,App Próprio,0,45,0,2250,12,0.1546,423.26,0.206,Pagar dívidas,0,0
CLI003824,2024-09-26,20,M,Norte,997,D,420,Site,1,781,1,1150,6,0.1,264.05,0.265,Emergência,0,0
CLI003825,2024-02-15,55,M,Sudeste,1953,D,811,Mídia Paga,2,42,0,2200,12,0.0986,320.67,0.164,Reforma,0,0
CLI003826,2023-08-31,57,M,Nordeste,2518,C,466,App Próprio,2,37,0,2350,6,0.1065,549.9,0.218,Reforma,0,0
CLI003827,2024-07-02,30,M,Sudeste,2776,C,547,App Próprio,2,564,0,650,9,0.0993,112.55,0.041,Saúde,15,0
CLI003828,2024-03-10,25,M,Nordeste,2328,C,534,Parceiro Marketplace A,2,153,0,2500,6,0.1227,612.72,0.263,Pagar dívidas,0,0
CLI003829,2023-12-29,51,F,Sudeste,2133,D,544,App Próprio,0,50,0,1950,3,0.1774,893.12,0.419,Emergência,118,1
CLI003830,2024-10-11,31,M,Sudeste,829,D,537,Mídia Paga,1,135,0,2600,6,0.1738,731.58,0.882,Pagar dívidas,15,0
CLI003831,2023-09-04,67,F,Sudeste,1709,D,571,App Próprio,3,672,0,300,9,0.1721,67.89,0.04,Consumo,15,0
CLI003832,2024-09-13,59,M,Sudeste,1151,D,488,App Próprio,2,306,0,2300,6,0.1324,579.2,0.503,Emergência,30,0
CLI003833,2023-10-22,68,F,Nordeste,2947,C,519,Site,2,833,0,2950,6,0.1782,839.55,0.285,Pagar dívidas,30,0
CLI003834,2024-01-10,46,M,Norte,2765,C,230,Parceiro Marketplace B,0,46,0,2150,9,0.1039,379.13,0.137,Emergência,230,1
CLI003835,2024-10-16,67,F,Sul,1154,D,590,Mídia Paga,2,724,1,2750,9,0.0839,447.38,0.388,Saúde,0,0
CLI003836,2023-12-06,18,F,Sul,1687,D,345,Site,1,586,1,1350,6,0.1687,374.86,0.222,Educação,0,0
CLI003837,2024-09-16,33,M,Sul,1909,D,504,Indicação,1,218,0,2150,9,0.1583,463.97,0.243,Reforma,30,0
CLI003838,2024-02-12,18,M,Sudeste,2511,C,348,Mídia Paga,2,123,1,1800,12,0.1067,272.9,0.109,Reforma,113,1
CLI003839,2023-08-01,53,F,Nordeste,851,D,594,Mídia Paga,0,49,0,1150,6,0.0888,255.44,0.3,Emergência,30,0
CLI003840,2023-08-05,45,M,Nordeste,800,D,431,Site,4,98,1,1950,9,0.1044,344.54,0.431,Consumo,0,0
CLI003841,2023-09-18,33,F,Sudeste,1748,D,168,App Próprio,2,712,1,1200,3,0.1119,492.68,0.282,Emergência,105,1
CLI003842,2024-04-09,34,F,Nordeste,800,D,612,Indicação,2,280,0,2850,3,0.1602,1269.4,1.5,Reforma,0,0
CLI003843,2024-03-04,52,F,Sul,1838,D,471,Mídia Paga,1,412,0,2450,9,0.1067,436.81,0.238,Saúde,0,0
CLI003844,2024-07-22,27,M,Nordeste,2206,C,475,Parceiro Marketplace A,1,569,1,2650,9,0.1177,493.01,0.223,Educação,15,0
CLI003845,2023-08-22,45,M,Sul,2890,C,628,Mídia Paga,0,33,0,2000,6,0.0821,435.39,0.151,Consumo,0,0
CLI003846,2024-04-18,50,M,Sudeste,1324,D,448,Mídia Paga,2,546,0,2550,9,0.1479,530.43,0.401,Consumo,232,1
CLI003847,2023-11-11,30,M,Sul,1840,D,479,Indicação,2,670,1,1250,3,0.1352,534.08,0.29,Educação,0,0
CLI003848,2024-06-20,30,M,Sudeste,2261,C,468,Mídia Paga,1,129,0,2050,9,0.0777,325.03,0.144,Consumo,0,0
CLI003849,2023-11-28,36,M,Norte,1050,D,704,Mídia Paga,2,273,0,1150,6,0.0939,259.35,0.247,Consumo,5,0
CLI003850,2024-09-01,49,M,Sudeste,2526,C,586,App Próprio,2,691,0,1850,6,0.0973,421.42,0.167,Pagar dívidas,30,0
CLI003851,2023-12-01,31,F,Nordeste,1930,D,483,Parceiro Marketplace B,2,654,1,400,12,0.1338,68.76,0.036,Pagar dívidas,102,1
CLI003852,2024-12-07,38,F,Nordeste,1334,D,359,Site,0,25,0,2400,6,0.0625,491.91,0.369,Emergência,15,0
CLI003853,2024-11-05,46,F,Sudeste,1825,D,576,Mídia Paga,1,847,1,1400,6,0.13,350.21,0.192,Educação,30,0
CLI003854,2024-06-24,27,M,Sudeste,1622,D,682,Mídia Paga,1,885,0,2950,3,0.0908,1167.07,0.72,Saúde,0,0
CLI003855,2024-04-15,48,M,Sudeste,2387,C,468,Parceiro Marketplace A,1,102,0,2600,3,0.1691,1174.98,0.492,Emergência,0,0
CLI003856,2023-12-13,25,F,Nordeste,1478,D,540,App Próprio,0,35,0,1900,12,0.1587,363.62,0.246,Pagar dívidas,5,0
CLI003857,2024-06-21,25,M,Norte,1892,D,644,Parceiro Marketplace B,1,813,0,950,12,0.1271,158.44,0.084,Pagar dívidas,201,1
CLI003858,2024-12-22,30,M,Sudeste,1325,D,856,App Próprio,1,314,0,1950,9,0.0957,332.83,0.251,Pagar dívidas,0,0
CLI003859,2024-07-09,33,F,Nordeste,1160,D,619,App Próprio,1,81,0,2300,12,0.0917,323.95,0.279,Pagar dívidas,5,0
CLI003860,2024-05-08,19,F,Norte,1848,D,568,Parceiro Marketplace A,1,133,0,1500,3,0.067,568.45,0.308,Pagar dívidas,0,0
CLI003861,2024-03-13,68,F,Nordeste,1180,D,556,Site,2,658,0,1850,9,0.1058,328.68,0.279,Pagar dívidas,0,0
CLI003862,2024-01-19,34,F,Norte,2407,C,507,Mídia Paga,0,58,0,2650,3,0.0778,1024.21,0.426,Consumo,0,0
CLI003863,2024-08-20,60,M,Nordeste,2206,C,578,Indicação,1,645,1,600,9,0.1354,119.28,0.054,Saúde,5,0
CLI003864,2024-02-06,65,M,Nordeste,1247,D,371,Parceiro Marketplace B,2,62,1,1600,9,0.1634,351.45,0.282,Consumo,95,1
CLI003865,2024-01-25,60,F,Sudeste,1881,D,641,Parceiro Marketplace A,0,13,0,2600,9,0.0693,397.88,0.212,Reforma,30,0
CLI003866,2023-11-08,62,F,Sudeste,1245,D,278,Site,1,333,1,1300,6,0.1673,359.65,0.289,Reforma,223,1
CLI003867,2024-03-25,23,F,Nordeste,877,D,663,Parceiro Marketplace A,2,823,0,2700,12,0.1085,412.91,0.471,Pagar dívidas,15,0
CLI003868,2023-10-21,37,F,Sul,1338,D,553,App Próprio,0,17,1,1750,6,0.0634,359.7,0.269,Consumo,203,1
CLI003869,2024-09-03,57,F,Sudeste,1684,D,583,Mídia Paga,1,234,1,1300,12,0.07,163.67,0.097,Pagar dívidas,15,0
CLI003870,2023-12-13,48,M,Norte,2141,D,555,Parceiro Marketplace A,0,54,0,3000,6,0.06,610.09,0.285,Emergência,5,0
CLI003871,2024-12-07,18,M,Sudeste,1831,D,537,Mídia Paga,2,681,1,650,6,0.131,163.05,0.089,Reforma,15,0
CLI003872,2024-11-06,48,M,Nordeste,2518,C,516,Mídia Paga,1,536,0,1150,12,0.0924,162.55,0.065,Pagar dívidas,5,0
CLI003873,2023-09-22,60,F,Norte,1139,D,284,Parceiro Marketplace A,0,44,1,800,9,0.1162,147.98,0.13,Pagar dívidas,0,0
CLI003874,2024-04-19,61,M,Norte,1468,D,600,Mídia Paga,1,653,0,2950,3,0.1475,1286.68,0.876,Pagar dívidas,5,0
CLI003875,2024-01-31,38,F,Nordeste,3431,C,529,Parceiro Marketplace B,0,12,0,600,6,0.1103,141.95,0.041,Pagar dívidas,0,0
CLI003876,2024-02-10,30,F,Sudeste,800,D,606,App Próprio,2,141,1,550,3,0.0836,214.81,0.269,Educação,5,0
CLI003877,2023-12-22,34,M,Sudeste,1423,D,460,Site,1,780,1,950,12,0.1606,183.25,0.129,Pagar dívidas,114,1
CLI003878,2024-08-21,33,M,Sudeste,1097,D,597,Parceiro Marketplace A,2,655,0,1900,6,0.0848,417.0,0.38,Saúde,30,0
CLI003879,2024-09-26,36,F,Sul,1584,D,605,Site,1,666,0,950,6,0.147,249.0,0.157,Reforma,15,0
CLI003880,2024-12-09,33,F,Sudeste,1433,D,642,Indicação,1,803,0,1100,3,0.1425,475.79,0.332,Emergência,5,0
CLI003881,2023-09-22,42,M,Sul,2215,C,601,Parceiro Marketplace A,1,650,1,1700,6,0.1561,456.61,0.206,Consumo,0,0
CLI003882,2024-09-02,20,M,Sudeste,1915,D,396,Mídia Paga,0,11,0,2000,6,0.1135,477.53,0.249,Pagar dívidas,0,0
CLI003883,2024-02-25,32,M,Nordeste,994,D,521,App Próprio,0,23,1,1800,12,0.1715,363.03,0.365,Pagar dívidas,174,1
CLI003884,2024-04-30,34,F,Sudeste,1343,D,545,App Próprio,1,61,0,1900,12,0.0745,244.98,0.182,Consumo,15,0
CLI003885,2024-10-05,26,F,Nordeste,1720,D,668,Site,3,632,0,2100,6,0.1244,517.15,0.301,Consumo,149,1
CLI003886,2024-05-22,64,F,Nordeste,2346,C,760,Site,1,892,0,2650,12,0.1448,478.07,0.204,Consumo,0,0
CLI003887,2024-11-17,53,F,Centro-Oeste,4778,C,302,App Próprio,2,380,0,2100,9,0.1638,461.92,0.097,Consumo,225,1
CLI003888,2024-09-27,66,M,Norte,2310,C,726,Parceiro Marketplace A,1,301,0,2200,9,0.1379,441.38,0.191,Emergência,30,0
CLI003889,2024-10-17,47,M,Sul,1124,D,553,Site,1,837,0,1300,6,0.1394,333.76,0.297,Reforma,0,0
CLI003890,2023-10-13,23,F,Sudeste,1653,D,457,Parceiro Marketplace A,1,425,0,2850,9,0.1754,652.19,0.395,Reforma,0,0
CLI003891,2024-02-29,65,M,Norte,1856,D,463,Parceiro Marketplace B,0,30,0,2450,12,0.1094,376.29,0.203,Emergência,165,1
CLI003892,2023-08-20,42,M,Norte,1383,D,386,Site,0,43,0,1850,12,0.124,304.21,0.22,Reforma,105,1
CLI003893,2024-05-10,54,M,Norte,2095,D,642,Parceiro Marketplace B,2,190,0,1450,6,0.1409,373.8,0.178,Educação,0,0
CLI003894,2024-09-14,38,F,Nordeste,800,D,433,App Próprio,1,514,0,250,3,0.0922,99.15,0.124,Consumo,0,0
CLI003895,2024-02-07,44,F,Sudeste,2170,D,741,Mídia Paga,3,353,0,2950,6,0.1065,690.29,0.318,Consumo,0,0
CLI003896,2023-08-18,43,F,Sul,1408,D,568,Parceiro Marketplace B,1,648,1,600,9,0.1426,122.45,0.087,Emergência,0,0
CLI003897,2024-03-19,33,F,Sudeste,1642,D,550,Parceiro Marketplace A,0,13,0,1650,3,0.1073,672.03,0.409,Emergência,15,0
CLI003898,2024-12-22,47,F,Sudeste,3183,C,303,App Próprio,1,691,0,1150,6,0.169,319.57,0.1,Pagar dívidas,108,1
CLI003899,2024-07-21,56,F,Sudeste,1012,D,396,Site,1,338,0,1100,9,0.1283,213.0,0.21,Saúde,0,0
CLI003900,2023-08-20,19,F,Nordeste,1929,D,510,Site,0,47,0,1350,12,0.1433,241.96,0.125,Reforma,0,0
CLI003901,2024-03-27,24,F,Sudeste,2401,C,565,Parceiro Marketplace B,1,647,0,1800,9,0.0794,287.42,0.12,Saúde,0,0
CLI003902,2023-08-05,62,M,Nordeste,1847,D,698,Site,2,256,0,250,9,0.1764,57.4,0.031,Reforma,30,0
CLI003903,2024-03-31,48,M,Nordeste,873,D,141,Indicação,0,50,0,650,3,0.1793,298.62,0.342,Pagar dívidas,175,1
CLI003904,2024-12-25,69,F,Nordeste,3033,C,379,Site,1,505,1,1900,9,0.1404,384.68,0.127,Consumo,5,0
CLI003905,2023-09-17,50,M,Sudeste,1574,D,629,Site,0,33,0,2250,12,0.0852,306.66,0.195,Consumo,198,1
CLI003906,2023-11-15,52,F,Centro-Oeste,1378,D,524,Indicação,1,364,0,2100,6,0.1251,518.17,0.376,Pagar dívidas,120,1
CLI003907,2023-12-11,65,F,Sudeste,1510,D,425,Site,2,324,1,2950,12,0.0719,375.18,0.248,Pagar dívidas,213,1
CLI003908,2023-07-27,53,M,Nordeste,1465,D,310,Mídia Paga,0,43,0,350,6,0.0667,72.68,0.05,Consumo,0,0
CLI003909,2024-09-17,35,F,Nordeste,1043,D,658,Indicação,0,43,0,1650,9,0.0964,282.42,0.271,Consumo,5,0
CLI003910,2023-08-30,45,F,Sudeste,1843,D,367,Indicação,0,58,1,1350,12,0.0868,185.5,0.101,Pagar dívidas,0,0
CLI003911,2024-08-28,30,F,Nordeste,1338,D,710,Indicação,1,233,0,750,12,0.175,153.4,0.115,Pagar dívidas,30,0
CLI003912,2023-07-26,35,F,Sudeste,2280,C,711,Site,0,1,0,2700,6,0.1497,712.86,0.313,Saúde,0,0
CLI003913,2024-09-19,54,M,Norte,2137,D,649,Parceiro Marketplace A,1,857,1,600,6,0.1457,156.71,0.073,Emergência,0,0
CLI003914,2024-03-09,25,F,Sudeste,3404,C,564,Indicação,1,33,0,1600,12,0.1514,296.93,0.087,Pagar dívidas,15,0
CLI003915,2023-11-01,53,F,Centro-Oeste,1574,D,513,Indicação,2,120,0,750,6,0.1032,173.82,0.11,Educação,0,0
CLI003916,2024-11-19,48,F,Nordeste,1227,D,496,App Próprio,1,118,0,1400,3,0.1792,643.07,0.524,Educação,0,0
CLI003917,2024-11-25,34,M,Sudeste,928,D,824,App Próprio,1,189,0,2400,6,0.1297,599.87,0.646,Consumo,0,0
CLI003918,2023-09-30,20,F,Nordeste,4321,C,450,Parceiro Marketplace A,1,714,1,2150,9,0.0851,351.51,0.081,Educação,0,0
CLI003919,2024-11-29,55,M,Sudeste,2271,C,623,Parceiro Marketplace A,2,244,1,2150,9,0.1408,435.93,0.192,Reforma,30,0
CLI003920,2024-02-04,61,M,Centro-Oeste,1286,D,541,Site,1,537,1,800,3,0.1263,336.69,0.262,Saúde,15,0
CLI003921,2023-08-13,56,F,Sul,3502,C,467,Site,0,47,0,250,6,0.1331,63.08,0.018,Consumo,0,0
CLI003922,2024-02-04,40,M,Nordeste,3040,C,397,Site,0,29,1,2200,9,0.092,369.95,0.122,Pagar dívidas,15,0
CLI003923,2024-04-16,52,F,Nordeste,975,D,738,Mídia Paga,3,102,0,500,9,0.1302,97.51,0.1,Emergência,5,0
CLI003924,2024-05-20,39,F,Centro-Oeste,1253,D,580,App Próprio,2,850,0,1300,6,0.0689,271.81,0.217,Emergência,0,0
CLI003925,2024-01-22,36,F,Nordeste,1627,D,419,Parceiro Marketplace B,1,515,1,2550,9,0.1578,549.33,0.338,Consumo,0,0
CLI003926,2024-02-27,35,F,Nordeste,1097,D,373,App Próprio,1,595,1,1350,9,0.1326,265.62,0.242,Pagar dívidas,165,1
CLI003927,2024-04-05,29,M,Sudeste,1651,D,562,Parceiro Marketplace B,0,10,0,1500,3,0.1396,645.66,0.391,Pagar dívidas,100,1
CLI003928,2024-10-10,69,M,Sudeste,2319,C,525,App Próprio,4,452,0,2900,9,0.1292,563.44,0.243,Pagar dívidas,0,0
CLI003929,2024-01-09,53,F,Sul,966,D,645,Site,1,602,0,2750,9,0.1785,635.89,0.658,Pagar dívidas,0,0
CLI003930,2023-11-28,27,F,Nordeste,1945,D,907,Site,2,708,0,450,6,0.0699,94.38,0.049,Emergência,5,0
CLI003931,2023-12-15,63,M,Norte,2810,C,651,Site,3,601,0,2650,9,0.1161,490.0,0.174,Pagar dívidas,5,0
CLI003932,2024-11-21,26,F,Nordeste,2035,D,755,Parceiro Marketplace B,0,16,0,1600,3,0.1406,689.86,0.339,Educação,30,0
CLI003933,2023-12-18,49,F,Nordeste,1666,D,483,Indicação,2,573,0,2450,6,0.1323,616.81,0.37,Emergência,30,0
CLI003934,2023-12-03,26,M,Nordeste,1299,D,519,App Próprio,0,17,1,1200,12,0.1466,218.17,0.168,Consumo,15,0
CLI003935,2024-09-23,37,M,Sul,2438,C,593,Parceiro Marketplace B,0,10,1,2900,3,0.1776,1328.65,0.545,Consumo,30,0
CLI003936,2023-09-30,52,M,Sudeste,1049,D,755,Site,2,288,0,2450,12,0.1182,392.23,0.374,Pagar dívidas,5,0
CLI003937,2024-03-24,70,F,Norte,1904,D,686,App Próprio,0,5,0,1450,9,0.1557,310.07,0.163,Consumo,126,1
CLI003938,2024-04-20,70,F,Sudeste,1738,D,586,App Próprio,3,424,0,1200,3,0.1197,499.36,0.287,Reforma,0,0
CLI003939,2023-12-07,65,F,Sul,2759,C,708,Indicação,4,531,0,800,3,0.1488,349.68,0.127,Pagar dívidas,5,0
CLI003940,2024-03-31,30,M,Norte,1346,D,298,Parceiro Marketplace B,0,1,1,950,3,0.1199,395.46,0.294,Emergência,156,1
CLI003941,2024-03-12,22,F,Sul,1395,D,785,App Próprio,2,524,0,1450,9,0.1142,266.16,0.191,Reforma,15,0
CLI003942,2024-07-16,65,F,Sudeste,1021,D,370,Parceiro Marketplace A,3,649,1,1200,6,0.1757,339.32,0.332,Consumo,15,0
